"msisdn","iccid","imsi","jihuo_time","kaika_time","create_time","edit_time"
"1064832324140","898602B31616C0164140","460040323204140","2017/2/13","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324141","898602B31616C0164141","460040323204141","2017/2/9","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324142","898602B31616C0164142","460040323204142","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324143","898602B31616C0164143","460040323204143","2016/11/20","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324144","898602B31616C0164144","460040323204144","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324145","898602B31616C0164145","460040323204145","2016/11/12","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324146","898602B31616C0164146","460040323204146","2016/11/12","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324147","898602B31616C0164147","460040323204147","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324148","898602B31616C0164148","460040323204148","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324149","898602B31616C0164149","460040323204149","2017/1/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324150","898602B31616C0164150","460040323204150","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324151","898602B31616C0164151","460040323204151","2016/9/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324152","898602B31616C0164152","460040323204152","2016/9/30","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324153","898602B31616C0164153","460040323204153","2016/9/30","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324154","898602B31616C0164154","460040323204154","2016/10/7","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324155","898602B31616C0164155","460040323204155","2016/10/13","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324156","898602B31616C0164156","460040323204156","2016/10/21","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324157","898602B31616C0164157","460040323204157","2016/10/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324158","898602B31616C0164158","460040323204158","2016/10/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324159","898602B31616C0164159","460040323204159","2016/10/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324160","898602B31616C0164160","460040323204160","2016/10/31","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324161","898602B31616C0164161","460040323204161","2016/10/31","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324162","898602B31616C0164162","460040323204162","2016/10/30","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324163","898602B31616C0164163","460040323204163","2016/10/28","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324164","898602B31616C0164164","460040323204164","2016/10/28","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324165","898602B31616C0164165","460040323204165","2016/10/20","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324166","898602B31616C0164166","460040323204166","2016/10/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324167","898602B31616C0164167","460040323204167","2016/10/15","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324168","898602B31616C0164168","460040323204168","2016/9/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324169","898602B31616C0164169","460040323204169","2016/9/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324170","898602B31616C0164170","460040323204170","2016/10/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324171","898602B31616C0164171","460040323204171","2016/10/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324172","898602B31616C0164172","460040323204172","2016/9/27","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324173","898602B31616C0164173","460040323204173","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324174","898602B31616C0164174","460040323204174","2016/9/28","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324175","898602B31616C0164175","460040323204175","2016/10/4","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324176","898602B31616C0164176","460040323204176","2016/10/15","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324177","898602B31616C0164177","460040323204177","2016/10/15","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324178","898602B31616C0164178","460040323204178","2016/10/16","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324179","898602B31616C0164179","460040323204179","2016/10/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324180","898602B31616C0164180","460040323204180","2016/10/20","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324181","898602B31616C0164181","460040323204181","2016/11/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324182","898602B31616C0164182","460040323204182","2016/11/8","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324183","898602B31616C0164183","460040323204183","2016/11/30","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324184","898602B31616C0164184","460040323204184","2016/11/30","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324185","898602B31616C0164185","460040323204185","2016/12/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324186","898602B31616C0164186","460040323204186","2016/12/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324187","898602B31616C0164187","460040323204187","2016/12/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324188","898602B31616C0164188","460040323204188","2016/11/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324189","898602B31616C0164189","460040323204189","2016/11/28","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324190","898602B31616C0164190","460040323204190","2016/11/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324191","898602B31616C0164191","460040323204191","2016/11/22","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324192","898602B31616C0164192","460040323204192","2016/10/17","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324193","898602B31616C0164193","460040323204193","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324194","898602B31616C0164194","460040323204194","2016/10/9","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324195","898602B31616C0164195","460040323204195","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324196","898602B31616C0164196","460040323204196","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324197","898602B31616C0164197","460040323204197","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324198","898602B31616C0164198","460040323204198","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324199","898602B31616C0164199","460040323204199","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324200","898602B31616C0164200","460040323204200","2016/10/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324201","898602B31616C0164201","460040323204201","2016/10/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324202","898602B31616C0164202","460040323204202","2016/10/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324203","898602B31616C0164203","460040323204203","2016/10/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324204","898602B31616C0164204","460040323204204","2016/10/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324205","898602B31616C0164205","460040323204205","2016/10/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324206","898602B31616C0164206","460040323204206","2016/10/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324207","898602B31616C0164207","460040323204207","2016/10/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324208","898602B31616C0164208","460040323204208","2016/10/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324209","898602B31616C0164209","460040323204209","2016/10/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324210","898602B31616C0164210","460040323204210","2016/9/28","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324211","898602B31616C0164211","460040323204211","2016/9/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324212","898602B31616C0164212","460040323204212","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324213","898602B31616C0164213","460040323204213","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324214","898602B31616C0164214","460040323204214","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324215","898602B31616C0164215","460040323204215","2016/10/9","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324216","898602B31616C0164216","460040323204216","2017/3/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324217","898602B31616C0164217","460040323204217","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324218","898602B31616C0164218","460040323204218","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324219","898602B31616C0164219","460040323204219","2016/9/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324220","898602B31616C0164220","460040323204220","2016/10/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324221","898602B31616C0164221","460040323204221","2016/10/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324222","898602B31616C0164222","460040323204222","2016/11/9","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324223","898602B31616C0164223","460040323204223","2016/11/14","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324224","898602B31616C0164224","460040323204224","2016/9/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324225","898602B31616C0164225","460040323204225","2016/10/13","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324226","898602B31616C0164226","460040323204226","2016/10/9","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324227","898602B31616C0164227","460040323204227","2016/10/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324228","898602B31616C0164228","460040323204228","2016/9/30","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324229","898602B31616C0164229","460040323204229","2016/10/17","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324230","898602B31616C0164230","460040323204230","2016/10/7","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324231","898602B31616C0164231","460040323204231","2016/10/8","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324232","898602B31616C0164232","460040323204232","2016/10/10","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324233","898602B31616C0164233","460040323204233","2016/10/7","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324234","898602B31616C0164234","460040323204234","2016/10/7","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324235","898602B31616C0164235","460040323204235","2016/10/4","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324236","898602B31616C0164236","460040323204236","2016/11/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324237","898602B31616C0164237","460040323204237","2016/12/7","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324238","898602B31616C0164238","460040323204238","2016/12/15","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324239","898602B31616C0164239","460040323204239","2016/12/4","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324240","898602B31616C0164240","460040323204240","2016/11/13","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324241","898602B31616C0164241","460040323204241","2016/11/6","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324242","898602B31616C0164242","460040323204242","2016/10/7","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324243","898602B31616C0164243","460040323204243","2016/10/2","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324244","898602B31616C0164244","460040323204244","2016/10/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324245","898602B31616C0164245","460040323204245","2016/9/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324246","898602B31616C0164246","460040323204246","2016/10/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324247","898602B31616C0164247","460040323204247","2016/9/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324248","898602B31616C0164248","460040323204248","2016/9/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324249","898602B31616C0164249","460040323204249","2016/9/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324250","898602B31616C0164250","460040323204250","2016/10/20","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324251","898602B31616C0164251","460040323204251","2016/10/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324252","898602B31616C0164252","460040323204252","2016/10/17","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324253","898602B31616C0164253","460040323204253","2017/3/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324254","898602B31616C0164254","460040323204254","2016/10/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324255","898602B31616C0164255","460040323204255","2016/10/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324256","898602B31616C0164256","460040323204256","2016/10/17","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324257","898602B31616C0164257","460040323204257","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324258","898602B31616C0164258","460040323204258","2016/10/22","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324259","898602B31616C0164259","460040323204259","2017/3/2","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324260","898602B31616C0164260","460040323204260","2016/11/6","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324261","898602B31616C0164261","460040323204261","2016/10/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324262","898602B31616C0164262","460040323204262","2016/10/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324263","898602B31616C0164263","460040323204263","2017/3/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324264","898602B31616C0164264","460040323204264","2016/11/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324265","898602B31616C0164265","460040323204265","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324266","898602B31616C0164266","460040323204266","2017/2/27","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324267","898602B31616C0164267","460040323204267","2016/12/9","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324268","898602B31616C0164268","460040323204268","2016/11/17","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324269","898602B31616C0164269","460040323204269","2016/11/16","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324270","898602B31616C0164270","460040323204270","2016/11/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324271","898602B31616C0164271","460040323204271","2016/12/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324272","898602B31616C0164272","460040323204272","2016/11/15","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324273","898602B31616C0164273","460040323204273","2016/11/30","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324274","898602B31616C0164274","460040323204274","2016/12/19","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324275","898602B31616C0164275","460040323204275","2016/10/14","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324276","898602B31616C0164276","460040323204276","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324277","898602B31616C0164277","460040323204277","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324278","898602B31616C0164278","460040323204278","2017/1/17","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324279","898602B31616C0164279","460040323204279","2016/12/30","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324280","898602B31616C0164280","460040323204280","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324281","898602B31616C0164281","460040323204281","2016/10/15","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324282","898602B31616C0164282","460040323204282","2016/11/6","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324283","898602B31616C0164283","460040323204283","2016/10/13","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324284","898602B31616C0164284","460040323204284","2017/2/28","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324285","898602B31616C0164285","460040323204285","2016/10/12","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324286","898602B31616C0164286","460040323204286","2016/10/17","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324287","898602B31616C0164287","460040323204287","2016/11/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
